barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-09-0366-01A-01D-0508-04	2	89263354	91158269	67	0.659
TCGA-09-0366-01A-01D-0508-04	2	91168837	99714752	1495	0.2343
TCGA-09-0366-01A-01D-0508-04	2	99715903	103588169	1371	-0.0397
TCGA-09-0366-01A-01D-0508-04	2	103597889	103890180	39	0.2743
TCGA-09-0366-01A-01D-0508-04	2	103900926	105916475	544	-0.0391
TCGA-09-0366-01A-01D-0508-04	2	105925001	108560676	580	0.3456
TCGA-09-0366-01A-01D-0508-04	2	108562912	154601442	12886	-0.0349
TCGA-09-0366-01A-01D-0508-04	2	154605621	154606943	2	-2.8414
TCGA-09-0366-01A-01D-0508-04	2	154608095	238994999	29213	-0.009
TCGA-09-0366-01A-01D-0508-04	2	238997323	238999739	2	1.175
TCGA-09-0366-01A-01D-0508-04	2	239002088	242689978	1329	-0.0028
TCGA-09-0366-01A-01D-0508-04	20	12719	1506379	586	0.2478
TCGA-09-0366-01A-01D-0508-04	20	1511632	1531162	9	-1.8955
TCGA-09-0366-01A-01D-0508-04	20	1532433	1532433	1	NA
TCGA-09-0366-01A-01D-0508-04	20	1544485	14477816	4470	0.2557
TCGA-09-0366-01A-01D-0508-04	20	14480053	25217466	3760	-0.0023
TCGA-09-0366-01A-01D-0508-04	20	25218829	25238955	11	0.4228
TCGA-09-0366-01A-01D-0508-04	20	25242487	33900333	2275	0.0505
TCGA-09-0366-01A-01D-0508-04	20	33902488	38061358	1527	0.9272
TCGA-09-0366-01A-01D-0508-04	20	38069568	38069568	1	NA
TCGA-09-0366-01A-01D-0508-04	20	38081397	42048200	1385	0.0425
TCGA-09-0366-01A-01D-0508-04	20	42050422	43369880	581	0.9192
TCGA-09-0366-01A-01D-0508-04	20	43371408	55394761	4095	0.0571
TCGA-09-0366-01A-01D-0508-04	20	55395991	55408354	9	0.4689
TCGA-09-0366-01A-01D-0508-04	20	55411836	62419534	2869	0.069
TCGA-09-0366-01A-01D-0508-04	21	9882922	10167413	22	-0.3705
TCGA-09-0366-01A-01D-0508-04	21	13342486	13342486	1	NA
TCGA-09-0366-01A-01D-0508-04	21	13435755	22573420	3040	0.0675
TCGA-09-0366-01A-01D-0508-04	21	22577751	22585040	3	-2.1616
TCGA-09-0366-01A-01D-0508-04	21	22589739	22589739	1	NA
TCGA-09-0366-01A-01D-0508-04	21	22594529	36789648	5478	0.0668
TCGA-09-0366-01A-01D-0508-04	21	36790648	36791668	2	2.1489
TCGA-09-0366-01A-01D-0508-04	21	36792708	46920225	4893	0.0775
TCGA-09-0366-01A-01D-0508-04	21	46922972	46922972	1	NA
TCGA-09-0366-01A-01D-0508-04	22	14513474	14513474	1	NA
TCGA-09-0366-01A-01D-0508-04	22	14866086	22667608	2982	-0.2289
TCGA-09-0366-01A-01D-0508-04	22	22677959	22725305	22	-3.5868
TCGA-09-0366-01A-01D-0508-04	22	22735036	35472378	6547	-0.3481
TCGA-09-0366-01A-01D-0508-04	22	35474894	35476942	2	-4.1281
TCGA-09-0366-01A-01D-0508-04	22	35478503	37467009	1104	-0.2642
TCGA-09-0366-01A-01D-0508-04	22	37469080	37500961	20	0.1111
TCGA-09-0366-01A-01D-0508-04	22	37502409	43584297	3065	-0.2958
TCGA-09-0366-01A-01D-0508-04	22	43585605	45240252	854	0.0322
TCGA-09-0366-01A-01D-0508-04	22	45241750	49050046	1746	-0.4583
TCGA-09-0366-01A-01D-0508-04	22	49051263	49053098	2	1.0825
TCGA-09-0366-01A-01D-0508-04	22	49055523	49571068	212	-0.3589
TCGA-09-0366-01A-01D-0508-04	23	1091	127779	31	-0.0627
TCGA-09-0366-01A-01D-0508-04	23	129104	130528	3	0.6485
TCGA-09-0366-01A-01D-0508-04	23	132689	170802	27	-0.1368
TCGA-09-0366-01A-01D-0508-04	23	203986	211285	9	0.4016
TCGA-09-0366-01A-01D-0508-04	23	211745	264190	55	-0.0253
TCGA-09-0366-01A-01D-0508-04	23	264886	267079	4	0.5717
TCGA-09-0366-01A-01D-0508-04	23	268402	2302065	1271	-0.1233
TCGA-09-0366-01A-01D-0508-04	23	2303192	2304398	4	0.7556
TCGA-09-0366-01A-01D-0508-04	23	2306110	2708291	389	-0.1338
TCGA-09-0366-01A-01D-0508-04	23	2711273	3582851	358	0.7632
TCGA-09-0366-01A-01D-0508-04	23	3584665	3596261	6	-0.3283
TCGA-09-0366-01A-01D-0508-04	23	3598437	8432497	1417	0.8579
TCGA-09-0366-01A-01D-0508-04	23	8437023	8475091	19	0.498
TCGA-09-0366-01A-01D-0508-04	23	8477126	31745517	9232	0.9267
TCGA-09-0366-01A-01D-0508-04	23	31746889	75584823	11783	0.5618
TCGA-09-0366-01A-01D-0508-04	23	75791680	76538447	102	1.6416
TCGA-09-0366-01A-01D-0508-04	23	76539927	125676808	13007	0.5769
TCGA-09-0366-01A-01D-0508-04	23	125678120	125680378	2	-1.8768
TCGA-09-0366-01A-01D-0508-04	23	125682982	154582414	9208	0.5618
TCGA-09-0366-01A-01D-0508-04	23	154586690	154888224	201	-0.4195
TCGA-09-0366-01A-01D-0508-04	24	2710450	3733715	124	-4.3727
TCGA-09-0366-01A-01D-0508-04	24	3772482	5593746	16	-0.8985
TCGA-09-0366-01A-01D-0508-04	24	5672441	7054924	175	-3.9775
TCGA-09-0366-01A-01D-0508-04	24	7057026	7495687	128	-2.9075
TCGA-09-0366-01A-01D-0508-04	24	7568006	7709619	66	-4.4748
TCGA-09-0366-01A-01D-0508-04	24	7711759	7782532	27	-2.7363
TCGA-09-0366-01A-01D-0508-04	24	7784314	8280065	124	-4.0912
TCGA-09-0366-01A-01D-0508-04	24	8289709	8316416	12	-2.2795
TCGA-09-0366-01A-01D-0508-04	24	8324291	8761847	133	-3.825
TCGA-09-0366-01A-01D-0508-04	24	8765425	8765425	1	NA
TCGA-09-0366-01A-01D-0508-04	24	8769077	8938284	43	-4.4437
TCGA-09-0366-01A-01D-0508-04	24	8943871	8943871	1	NA
TCGA-09-0366-01A-01D-0508-04	24	8949553	8956787	4	-1.8423
TCGA-09-0366-01A-01D-0508-04	24	8958121	10515697	112	-4.5945
TCGA-09-0366-01A-01D-0508-04	24	10535786	10646662	13	-0.7469
TCGA-09-0366-01A-01D-0508-04	24	10655750	12682301	71	-2.6697
TCGA-09-0366-01A-01D-0508-04	24	12687167	12833424	23	-4.3064
TCGA-09-0366-01A-01D-0508-04	24	12839975	13104920	103	-2.6516
TCGA-09-0366-01A-01D-0508-04	24	13106723	13129843	10	-1.4973
TCGA-09-0366-01A-01D-0508-04	24	13133803	13133803	1	NA
TCGA-09-0366-01A-01D-0508-04	24	13136828	13140274	4	-5.6027
TCGA-09-0366-01A-01D-0508-04	24	13146483	13162723	13	-4.1597
TCGA-09-0366-01A-01D-0508-04	24	13164641	13262997	27	-3.2136
TCGA-09-0366-01A-01D-0508-04	24	13264329	13566041	145	-4.5445
TCGA-09-0366-01A-01D-0508-04	24	13566905	13705594	28	-3.593
TCGA-09-0366-01A-01D-0508-04	24	13716000	14122129	159	-4.5668
TCGA-09-0366-01A-01D-0508-04	24	14130722	14210847	6	-2.5142
TCGA-09-0366-01A-01D-0508-04	24	14214157	14214157	1	NA
TCGA-09-0366-01A-01D-0508-04	24	14225706	14358464	31	-4.3284
TCGA-09-0366-01A-01D-0508-04	24	14359748	14508021	89	-3.3727
TCGA-09-0366-01A-01D-0508-04	24	14508894	14508894	1	NA
TCGA-09-0366-01A-01D-0508-04	24	14524829	14579298	25	-1.7099
TCGA-09-0366-01A-01D-0508-04	24	14581797	14644293	10	-2.6495
TCGA-09-0366-01A-01D-0508-04	24	14681738	14701706	14	-3.1787
TCGA-09-0366-01A-01D-0508-04	24	14702545	14883615	42	-4.8512
TCGA-09-0366-01A-01D-0508-04	24	14894476	15270384	116	-3.5801
TCGA-09-0366-01A-01D-0508-04	24	15272429	15915466	235	-4.2463
TCGA-09-0366-01A-01D-0508-04	24	15920478	15920478	1	NA
TCGA-09-0366-01A-01D-0508-04	24	15928904	16182565	107	-3.2957
TCGA-09-0366-01A-01D-0508-04	24	16183348	22930737	1094	-4.2809
TCGA-09-0366-01A-01D-0508-04	24	23283689	57440809	86	-1.4798
TCGA-09-0366-01A-01D-0508-04	3	37075	48914	3	NA
TCGA-09-0366-01A-01D-0508-04	3	68949	14531281	5259	-0.0337
TCGA-09-0366-01A-01D-0508-04	3	14532919	16305667	756	0.2395
TCGA-09-0366-01A-01D-0508-04	3	16307071	16430067	65	-0.0959
TCGA-09-0366-01A-01D-0508-04	3	16432756	16615938	75	0.2731
TCGA-09-0366-01A-01D-0508-04	3	16617887	32074432	4638	-0.0327
TCGA-09-0366-01A-01D-0508-04	3	32077962	32080848	2	1.1347
TCGA-09-0366-01A-01D-0508-04	3	32094956	32476955	174	-0.0214
TCGA-09-0366-01A-01D-0508-04	3	32477355	32477355	1	NA
TCGA-09-0366-01A-01D-0508-04	3	32484970	32905446	169	0.3385
TCGA-09-0366-01A-01D-0508-04	3	32906796	43230200	3454	-0.0266
TCGA-09-0366-01A-01D-0508-04	3	43232127	48605606	2136	-0.3779
TCGA-09-0366-01A-01D-0508-04	3	48608799	48676237	30	-0.6801
TCGA-09-0366-01A-01D-0508-04	3	48677740	83514096	12308	-0.397
TCGA-09-0366-01A-01D-0508-04	3	83520517	83835623	57	0.2747
TCGA-09-0366-01A-01D-0508-04	3	83838533	84301140	66	0.7235
TCGA-09-0366-01A-01D-0508-04	3	84313570	84313570	1	NA
TCGA-09-0366-01A-01D-0508-04	3	84325308	133189686	14515	0.338
TCGA-09-0366-01A-01D-0508-04	3	133191877	133194685	2	-1.0501
TCGA-09-0366-01A-01D-0508-04	3	133197276	133197276	1	NA
TCGA-09-0366-01A-01D-0508-04	3	133198618	150748947	5509	0.3141
TCGA-09-0366-01A-01D-0508-04	3	150751433	150752600	2	-4.561
TCGA-09-0366-01A-01D-0508-04	3	150753766	164005577	4268	0.3292
TCGA-09-0366-01A-01D-0508-04	3	164009321	164027724	5	2.5689
TCGA-09-0366-01A-01D-0508-04	3	164036648	164100804	17	-0.0939
TCGA-09-0366-01A-01D-0508-04	3	164101776	191217656	9124	0.3256
TCGA-09-0366-01A-01D-0508-04	3	191219222	191219222	1	NA
TCGA-09-0366-01A-01D-0508-04	3	191221758	191222891	2	-5.9641
TCGA-09-0366-01A-01D-0508-04	3	191224191	192546280	424	0.3191
TCGA-09-0366-01A-01D-0508-04	3	192548135	192552734	4	-0.4184
TCGA-09-0366-01A-01D-0508-04	3	192554451	194354505	578	0.3009
TCGA-09-0366-01A-01D-0508-04	3	194358882	194366950	6	0.974
TCGA-09-0366-01A-01D-0508-04	3	194368145	196835413	997	0.3191
TCGA-09-0366-01A-01D-0508-04	3	196904349	196961238	30	0.6839
TCGA-09-0366-01A-01D-0508-04	3	196964180	199303076	945	0.344
TCGA-09-0366-01A-01D-0508-04	3	199306135	199329592	8	-0.027
TCGA-09-0366-01A-01D-0508-04	4	34020	53781	8	-0.3303
TCGA-09-0366-01A-01D-0508-04	4	58159	4026616	1364	0.0147
TCGA-09-0366-01A-01D-0508-04	4	4235149	4245720	4	0.6981
TCGA-09-0366-01A-01D-0508-04	4	4250442	9815760	2017	-0.0275
TCGA-09-0366-01A-01D-0508-04	4	9821327	9842644	4	-5.5095
TCGA-09-0366-01A-01D-0508-04	4	9853710	69097336	15041	-0.0395
TCGA-09-0366-01A-01D-0508-04	4	69099817	69165814	9	-0.6199
TCGA-09-0366-01A-01D-0508-04	4	69643272	70150576	117	0.0037
TCGA-09-0366-01A-01D-0508-04	4	70190682	70216707	4	-0.8887
TCGA-09-0366-01A-01D-0508-04	4	70294312	91266370	7402	-0.0393
TCGA-09-0366-01A-01D-0508-04	4	91269754	92259442	387	-0.4315
TCGA-09-0366-01A-01D-0508-04	4	92262599	94073863	538	-0.0674
TCGA-09-0366-01A-01D-0508-04	4	94076749	94084961	3	-0.8387
TCGA-09-0366-01A-01D-0508-04	4	94086315	104007581	3312	-0.0493
TCGA-09-0366-01A-01D-0508-04	4	104009307	106792185	741	-0.396
TCGA-09-0366-01A-01D-0508-04	4	106794991	107237430	189	-0.0389
TCGA-09-0366-01A-01D-0508-04	4	107239259	108263899	273	-0.4077
TCGA-09-0366-01A-01D-0508-04	4	108267940	109718402	412	-0.0666
TCGA-09-0366-01A-01D-0508-04	4	109722502	109722502	1	NA
TCGA-09-0366-01A-01D-0508-04	4	109725487	173224400	17814	-0.366
TCGA-09-0366-01A-01D-0508-04	4	173226562	173228860	2	0.8616
TCGA-09-0366-01A-01D-0508-04	4	173229983	190717801	5410	-0.3613
TCGA-09-0366-01A-01D-0508-04	4	190725579	190865262	41	-0.8091
TCGA-09-0366-01A-01D-0508-04	4	190866667	191153613	68	-0.4405
TCGA-09-0366-01A-01D-0508-04	5	79142	12857302	3975	0.2686
TCGA-09-0366-01A-01D-0508-04	5	12866038	12873052	2	1.4269
TCGA-09-0366-01A-01D-0508-04	5	13263185	17395391	1489	0.2886
TCGA-09-0366-01A-01D-0508-04	5	17397258	17408371	7	-0.8097
TCGA-09-0366-01A-01D-0508-04	5	17409796	46136065	7653	0.2896
TCGA-09-0366-01A-01D-0508-04	5	46150784	46150784	1	NA
TCGA-09-0366-01A-01D-0508-04	5	49595677	56579735	2076	-0.4059
TCGA-09-0366-01A-01D-0508-04	5	56580969	56582581	2	0.7156
TCGA-09-0366-01A-01D-0508-04	5	56584732	137730972	23839	-0.4145
TCGA-09-0366-01A-01D-0508-04	5	137733139	138212911	195	0.0278
TCGA-09-0366-01A-01D-0508-04	5	138214706	140533456	985	-0.381
TCGA-09-0366-01A-01D-0508-04	5	140535820	140538666	2	-1.4023
TCGA-09-0366-01A-01D-0508-04	5	140541178	140541178	1	NA
TCGA-09-0366-01A-01D-0508-04	5	140542704	146599404	2022	-0.4144
TCGA-09-0366-01A-01D-0508-04	5	146601381	146603091	2	0.6271
TCGA-09-0366-01A-01D-0508-04	5	146604851	160336922	4989	-0.4129
TCGA-09-0366-01A-01D-0508-04	5	160346088	161736629	416	-0.0456
TCGA-09-0366-01A-01D-0508-04	5	161749783	161749783	1	NA
TCGA-09-0366-01A-01D-0508-04	5	161761305	166857721	922	0.2569
TCGA-09-0366-01A-01D-0508-04	5	166861681	179709044	4890	-0.0466
TCGA-09-0366-01A-01D-0508-04	5	179710347	179711848	2	1.3475
TCGA-09-0366-01A-01D-0508-04	5	179713960	180346557	177	-0.0095
TCGA-09-0366-01A-01D-0508-04	5	180348365	180358977	6	0.6368
TCGA-09-0366-01A-01D-0508-04	5	180362342	180644810	112	0.0029
TCGA-09-0366-01A-01D-0508-04	6	99130	32558677	11677	0.2672
TCGA-09-0366-01A-01D-0508-04	6	32563252	32595402	7	1.4439
TCGA-09-0366-01A-01D-0508-04	6	32597877	32711957	37	0.4872
TCGA-09-0366-01A-01D-0508-04	6	32713363	32731072	10	1.3088
TCGA-09-0366-01A-01D-0508-04	6	32732764	79018959	14693	0.2699
TCGA-09-0366-01A-01D-0508-04	6	79024557	79105311	16	0.6441
TCGA-09-0366-01A-01D-0508-04	6	79112799	79112799	1	NA
TCGA-09-0366-01A-01D-0508-04	6	79119694	103046974	6623	0.2654
TCGA-09-0366-01A-01D-0508-04	6	103055431	103061668	2	NA
TCGA-09-0366-01A-01D-0508-04	6	103073269	170753106	23051	-0.0372
TCGA-09-0366-01A-01D-0508-04	7	136373	136373	1	NA
TCGA-09-0366-01A-01D-0508-04	7	138059	38258332	13599	-0.0378
TCGA-09-0366-01A-01D-0508-04	7	38262701	38315044	27	0.2554
TCGA-09-0366-01A-01D-0508-04	7	38317119	54064101	4719	-0.0501
TCGA-09-0366-01A-01D-0508-04	7	54069559	57616272	787	0.4624
TCGA-09-0366-01A-01D-0508-04	7	57625302	118611324	20132	0.017
TCGA-09-0366-01A-01D-0508-04	7	118618468	118620875	3	0.8867
TCGA-09-0366-01A-01D-0508-04	7	118622742	133433384	6827	-0.0026
TCGA-09-0366-01A-01D-0508-04	7	133436265	133448277	8	1.0074
TCGA-09-0366-01A-01D-0508-04	7	133453811	141413352	3701	0.0065
TCGA-09-0366-01A-01D-0508-04	7	141414719	141440184	13	0.4003
TCGA-09-0366-01A-01D-0508-04	7	141442231	147702365	2638	-0.0111
TCGA-09-0366-01A-01D-0508-04	7	147704200	147707161	2	-1.4723
TCGA-09-0366-01A-01D-0508-04	7	147708382	147710037	2	NA
TCGA-09-0366-01A-01D-0508-04	7	147711471	156483966	3179	0
TCGA-09-0366-01A-01D-0508-04	7	156485711	156495904	6	0.6586
TCGA-09-0366-01A-01D-0508-04	7	156497496	158821263	1051	-0.0012
TCGA-09-0366-01A-01D-0508-04	8	151472	7156900	2392	-0.4618
TCGA-09-0366-01A-01D-0508-04	8	7226901	7824059	9	-0.9994
TCGA-09-0366-01A-01D-0508-04	8	8137794	39350798	10673	-0.4136
TCGA-09-0366-01A-01D-0508-04	8	39352361	39505256	59	0.4075
TCGA-09-0366-01A-01D-0508-04	8	39508035	40892587	441	-0.4355
TCGA-09-0366-01A-01D-0508-04	8	40895468	40897469	2	-2.9571
TCGA-09-0366-01A-01D-0508-04	8	40904488	41696872	246	-0.3318
TCGA-09-0366-01A-01D-0508-04	8	41698523	42640881	384	0.0477
TCGA-09-0366-01A-01D-0508-04	8	42648619	146264846	30360	-0.3531
TCGA-09-0366-01A-01D-0508-04	9	189055	22477358	7837	-0.0518
TCGA-09-0366-01A-01D-0508-04	9	22486980	22492603	2	-1.1494
TCGA-09-0366-01A-01D-0508-04	9	22499541	70926188	5233	-0.0311
TCGA-09-0366-01A-01D-0508-04	9	70928471	70930528	2	2.03
TCGA-09-0366-01A-01D-0508-04	9	70935055	78337337	2741	-0.0158
TCGA-09-0366-01A-01D-0508-04	9	78340563	78348389	5	-0.6771
TCGA-09-0366-01A-01D-0508-04	9	78353163	116118907	12720	-0.0233
TCGA-09-0366-01A-01D-0508-04	9	116122595	116130333	4	-0.9192
TCGA-09-0366-01A-01D-0508-04	9	116132839	137352394	8295	0.0183
TCGA-09-0366-01A-01D-0508-04	9	137354256	137356880	2	1.6255
TCGA-09-0366-01A-01D-0508-04	9	137359947	140145683	1103	0.0757
